"id","object_id","title","artist_display_name","artist_nationality","artist_begin_date","artist_end_date","object_end_date","medium","department","culture","dimensions","country","repository","created_at"
"1524","7872","Figural spill vase","Lyman, Fenton & Co.","American","1849","1849","1849","Earthenware with flint enamel glaze","The American Wing","American","10 3/4 x 10 3/4 in. (27.3 x 27.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1525","7884","Teapot Stand","Paul Revere Jr.","American","1734","1818","1796","Silver","The American Wing","American","7/8 x 7 7/16 x 5 in. (2.2 x 18.9 x 12.7 cm); 6 oz. 9 dwt. (200.8 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1526","7885","Stand","Daniel Van Voorhis","American","1751","1824","1800","Silver","The American Wing","American","1 3/16 x 7 5/8 x 5 5/8 in. (3 x 19.4 x 14.3 cm); 6 oz. 18 dwt. (214.9 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1527","7901","Stereoscope","Alex Beckers","American","1800","1905","1859","Pine, rosewood, glass","The American Wing","American","18 3/4 x 10 1/2 x 11 1/4 in. (47.6 x 26.7 x 28.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1528","7903","Stock Buckle","Otto Parisien","American","1725","1811","1785","Silver","The American Wing","American","2 x 1 7/16 in. (5.1 x 3.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1529","7912","Footstool","John A. Ellis and Company","American","1809","1909","1855","Mahogany","The American Wing","American","14 x 20 7/16 x 16 3/4 in. (35.6 x 51.9 x 42.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1530","7915","Taboret","Duncan Phyfe","American, born Scotland","1770","1854","1842","Mahogany, ash, modern upholstery","The American Wing","American","15 1/4 x 20 3/4 x 15 1/4 in. (38.7 x 52.7 x 38.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1531","7916","Taboret","Duncan Phyfe","American, born Scotland","1770","1854","1842","Mahogany, ash, modern upholstery","The American Wing","American","15 1/4 x 20 3/4 x 15 1/4 in. (38.7 x 52.7 x 38.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1532","7925","Stove Plate","Henry William Stiegel","American, born Germany","1729","1785","1765","Iron","The American Wing","American","22 1/2 x 19 in. (57.2 x 48.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1533","7930","Sugar Barrel","Joseph Long Lehn","American","1798","1892","1850","Oak","The American Wing","American","10 1/4 x 7 1/2 x 7 1/2 in. (26 x 19.1 x 19.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1534","7953","Sugar Bowl","Bakewell, Pears and Company","American","1836","1882","1870","Pressed glass","The American Wing","American","H. 6 1/4 in. (15.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1535","7955","Sugar bowl","Boston & Sandwich Glass Company","American","1825","1888","1875","Blown and engraved glass","The American Wing","American","H. 7 1/2 in. (19.1 cm); Diam. 4 1/4 in. (10.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1536","7958","Sugar Bowl","Thomas Danforth, III","American","1756","1840","1790","Pewter","The American Wing","American","H. 3 7/8 in. (9.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1537","7959","Sugar Bowl","Fenton's Works","American","1847","1848","1848","Parian porcelain","The American Wing","American","6 1/4 x 5 5/8 x 5 5/8 in. (15.9 x 14.3 x 14.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1538","7960","Sugar Bowl","Hobbs, Brockunier and Company","American","1863","1891","1886","Blown peachblow glass","The American Wing","American","H. 3 7/8 in. (9.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1539","7961","Sugar bowl","James C. Mackley","American","1843","1916","1880","Earthenware","The American Wing","American","H. 6 in. (15.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1540","7964","Sugar Bowl","Mount Washington Glass Company","American","1837","1958","1887","Blown glass","The American Wing","American","H. 3 in. (7.6 cm); Diam. 3 9/16 in. (9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1541","7966","Sugar bowl","John Nice","American","1785","1867","1830","Earthenware; Redware with slip decoration","The American Wing","American","H. 5 3/4 in. (14.6 cm); Diam. 4 3/4 in. (12.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1542","7967","Sugar Bowl","New England Glass Company","American","1818","1888","1835","Pressed glass","The American Wing","American","3 1/2 x 5 7/8 in. (8.9 x 14.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1543","7969","Sugar Bowl","Richards and Hartley Flint Glass Co.","American","1867","1890","1888","Pressed colorless and opalescent glass","The American Wing","American","H. 8 5/8 in. (21.9 cm); Diam. 4 3/8 in. (11.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1544","7970","Sugar Bowl","George Richardson","American","1782","1848","1845","Pewter","The American Wing","American","H. 5 1/16 in. (12.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1545","7971","Sugar Bowl","George Richardson","American","1782","1848","1845","Pewter","The American Wing","American","H. 5 in. (12.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1546","7975","Sugar Bowl","Tucker Factory","American","1826","1838","1838","Porcelain","The American Wing","American","H. 3 1/2 in. (8.9 cm); Diam. 4 7/8 in. (12.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1547","7979","Sugar Bowl","William Will","American","1742","1798","1798","Pewter","The American Wing","American","H. 4 5/8 in. (11.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1548","7985","Sugar Bowl","American Art China Company","American","1891","1894","1894","Porcelain","The American Wing","American","H. 4 1/2 in. (11.4 cm); Diam. 5 3/8 in. (13.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1549","7999","Sugar Box","John Coney","American","1655","1722","1715","Silver","The American Wing","American","5 3/16 x 7 9/16 x 6 7/16 in. (13.2 x 19.2 x 16.4 cm); 22 oz. (685 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1550","8000","Sugar Box","George Richardson","American","1782","1848","1848","Pewter","The American Wing","American","H. 4 3/4 in. (12.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1551","8006","Sugar Shovel","Walter Pitkin","American","1808","1885","1850","Silver","The American Wing","American","L. 6 1/4 in. (15.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1552","8009","Sugar Tongs","Joseph D. Chase","American","1817","1839","1820","Silver","The American Wing","American","L. 6 1/2 in. (16.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1553","8010","Sugar Tongs","William Grigg","American","1757","1796","1780","Silver","The American Wing","American","L. 5 1/2 in. (14 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1554","8012","Sugar Tongs","Benjamin Lemar (Lamar)","American","1772","1785","1785","Silver","The American Wing","American","L. 6 1/4 in. (15.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1555","8013","Sugar tongs","Myer Myers","American","1723","1795","1772","Silver","The American Wing","American","15/16 x 5 1/4 in. (2.4 x 13.3 cm); 1 oz. 8 dwt. (43.1 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1556","8014","Sugar Tongs","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","L. 6 1/8 in. (15.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1557","8016","Sugar Tongs","Thomas Skinner","American","1712","1761","1760","Silver","The American Wing","American","L. 4 1/8 in. (10.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1558","8018","Sugar Tongs","Thomas Warner","American","1780","1828","1805","Silver","The American Wing","American","L. 6 3/8 in. (16.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1559","8019","Sugar Tongs","Bernard Wenman","American","1784","1838","1805","Silver","The American Wing","American","L. 6 1/4 in. (15.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1560","8020","Sugar Tongs","William Wilson White","American","1802","1841","1835","Silver","The American Wing","American","L. 6 11/16 in. (17 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1561","8021","Sugar Tongs","Robert Wilson","American","1800","1846","1830","Silver","The American Wing","American","L. 6 3/8 in. (16.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1562","8026","Sundial","Goldsmith Chandlee","American","1751","1821","1800","Brass, mahogany","The American Wing","American","9 3/8 x 9 3/8 in. (23.8 x 23.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1563","8029","Surveyor's Compass","John Heilig","American","1765","1841","1800","Brass, poplar","The American Wing","American","3 3/4 x 14 1/4 in. (9.5 x 36.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1564","8030","Semi Circumferenter","John Potter","American","1746","1818","1790","Brass, cherry, white pine","The American Wing","American","3 x 10 5/8 x 7 in. (7.6 x 27 x 17.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1565","8031","Sweetmeat Stand","Bow Porcelain Factory","British","1747","1776","1775","Porcelain (soft-paste)","The American Wing","British","5 1/2 x 7 1/4 in. (14 x 18.4 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1566","8034","Swinging Lamp","Yale and Curtis","American","1858","1867","1867","Pewter","The American Wing","American","8 x 6 x 6 in. (20.3 x 15.2 x 15.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1567","8037","Sword","Hart and Wilcox","American","1802","1807","1807","Silver","The American Wing","American","L. 35 3/4 in. (90.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1568","8038","Sword","Edward Winslow","American","1669","1753","1750","Silver","The American Wing","American","L. 25 1/8 in. (63.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1569","8047","Syrup Jug","United States Pottery Company","American","1852","1852","1858","Parian porcelain","The American Wing","American","6 3/4 x 4 5/8 x 3 3/4 in. (17.1 x 11.7 x 9.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1570","8048","Syrup Jug","United States Pottery Company","American","1852","1852","1858","Parian porcelain","The American Wing","American","7 1/2 x 4 1/2 x 3 3/4 in. (19.1 x 11.4 x 9.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1571","8049","Syrup Jug","United States Pottery Company","American","1852","1852","1858","Parian porcelain, pewter","The American Wing","American","5 5/8 x 4 1/4 x 3 3/8 in. (14.3 x 10.8 x 8.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1572","8050","Syrup Jug","United States Pottery Company","American","1852","1852","1858","Parian porcelain","The American Wing","American","7 x 4 7/8 x 3 15/16 in. (17.8 x 12.4 x 10 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1573","8078","Table","A. and H. Lejambre","American","1865","1907","1880","Probably purpleheart, yellow poplar, inlaid woods, brass","The American Wing","American","26 3/4 x 20 x 20 in. (67.9 x 50.8 x 50.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1574","8080","Table","Herter Brothers","American","1864","1906","1875","Wood","The American Wing","American","H. 36 in. (91.4 cm); Diam. 20 in. (50.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1575","8082","Table","Auguste-Emile Rinquet-Leprince","French","1801","1886","1848","Fruitwood, poplar, ebony, satinwood, and oak veneers","The American Wing","American or French","31 x 59 x 30 in. (78.7 x 149.9 x 76.2 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1576","8083","Table","Léon Marcotte","French","1824","1887","1872","Walnut, amboina pine, maple, poplar, ash, cherry, hornbeam","The American Wing","American","30 3/4 x 50 x 29 in. (78.1 x 127 x 73.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1577","8084","Table","Léon Marcotte","French","1824","1887","1860","Oak, poplar, walnut, pearwood or applewood veneer","The American Wing","American","30 1/4 x 53 3/4 x 35 in. (76.8 x 136.5 x 88.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1578","8106","Table Spoon","Jonathan Clarke","American","1705","1770","1740","Silver","The American Wing","American","L. 7 5/8 in. (19.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1579","8107","Table Spoon","William Cowell Jr.","American","1713","1761","1760","Silver","The American Wing","American","L. 7 3/4 in. (19.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1580","8108","Table Spoon","Teunis Denise Dubois","American","1773","1843","1797","Silver","The American Wing","American","L. 9 1/8 in. (23.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1581","8109","Table Spoon","Stephen Emery","American","1749","1801","1790","Silver","The American Wing","American","L. 8 7/8 in. (22.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1582","8111","Table Spoon","Barent Ten Eyck","American","1714","1795","1750","Silver","The American Wing","American","L. 7 3/4 in. (19.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1583","8112","Table Spoon","Koenraet Ten Eyck","American","1678","1753","1698","Silver","The American Wing","American","L. 7 1/2 in. (19.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1584","8113","Table Spoon","Isaac Hutton","American","1766","1855","1801","Silver","The American Wing","American","L. 9 in. (22.9 cm); 2 oz. (62 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1585","8114","Table Spoon","Isaac Hutton","American","1766","1855","1801","Silver","The American Wing","American","L. 8 7/8 in. (22.5 cm); 2 oz. 2 dwt. (65.6 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1586","8116","Table Spoon","Henry Pratt","American","1709","1749","1725","Silver","The American Wing","American","L. 8 1/4 in. (21 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1587","8117","Table Spoon","Richards and Williamson","American","1794","1800","1800","Silver","The American Wing","American","L. 9 1/4 in. (23.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1588","8118","Table Spoon","Joseph Richardson Jr.","American","1752","1831","1790","Silver","The American Wing","American","L. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
